PostId,PostTypeId,CreationDate,Score,ViewCount,AnswerCount,CommentCount,FavoriteCount,ParentId,AcceptedAnswerId,Title,TagName
"77443867","1","2023-11-08 08:20:33","1","1801","2","0","","","","Dynamically get key vault secrets in Azure DevOps Pipeline","azure-devops"
"77443983","1","2023-11-08 08:41:56","1","2461","3","5","","","","Azure Devops Repos compare file between two branches","azure-devops"
"77444213","1","2023-11-08 09:19:16","0","1323","1","0","","","77444450","Azure pipeline: use bash variable to get value of pipeline variable","azure-devops"
"77444411","1","2023-11-08 09:47:22","0","19","0","0","","","","Only show wanted artifacts in 'Produced the following x artifact(s)'","jenkins"
"77444479","1","2023-11-08 09:56:50","0","182","0","0","","","","How to use Docker build step in Github Action to tag branch & platform together","github-actions"
"77444880","1","2023-11-08 10:50:15","-1","54","1","0","","","","Access Jenkins https via nginx Bitnami","jenkins"
"77444926","1","2023-11-08 10:55:12","0","225","1","4","","","77445524","How to release an Azure DevOps artifact on GitHub Enterprise releases?","github-actions"
"77445138","1","2023-11-08 11:26:50","-1","362","2","0","","","77445690","How to access Secure file in a bash script","azure-devops"
"77445161","1","2023-11-08 11:29:46","1","115","2","0","","","77537988","React Native CircleCI pipeline is always failed (Android)","circleci"
"77445325","1","2023-11-08 11:56:38","0","544","2","0","","","77445481","Jenkins pipeline Post-section doesn't recognize Agent properly","jenkins"
"77445555","1","2023-11-08 12:31:21","0","87","0","2","","","","Azure DevOps environment loop resource (Virtual machines)","azure-devops"
"77446118","1","2023-11-08 13:50:46","0","242","1","1","","","","How to ensure proper order of execution when using the Business Hours check for Azure Devops pipelines?","azure-devops"
"77446605","1","2023-11-08 14:49:09","3","2274","1","1","","","77446960","Running Python Poetry unit test in Github actions","github-actions"
"77446761","1","2023-11-08 15:08:12","0","152","1","0","","","","Parsing Jenkins console output errors","jenkins"
"77446781","1","2023-11-08 15:10:26","0","178","0","3","","","","Is there a way to force sort columns for the Backlog view of Azure Devops?","azure-devops"
"77446938","1","2023-11-08 15:31:20","0","60","1","0","","","","Installing a package from another repo owned by my org results in a 401 in my github workflow","github-actions"
"77447071","1","2023-11-08 15:51:23","0","121","1","0","","","77447927","Retrieve the initial commit from where a new branch was split off with the GitHub API","github-actions"
"77447117","1","2023-11-08 15:57:58","0","224","0","1","","","","GitHub Actions: generate metrix values in a composite action","github-actions"
"77447159","1","2023-11-08 16:03:31","0","27","0","0","","","","Automating Config Files creation in Jenkins","jenkins"
"77447205","1","2023-11-08 16:11:20","0","312","1","0","","","","NODE_ENV and Github Actions","github-actions"
"77447442","1","2023-11-08 16:44:53","1","177","2","0","","","77454257","Error deploying to Azure App Service when no changes were made to pipeline or release pipeline","azure-devops"
"77447852","1","2023-11-08 17:47:21","0","198","2","1","","","77473284","Jenkins - Pass a variable from a stage to a function inside another stage","jenkins"
"77447977","1","2023-11-08 18:07:29","0","196","1","1","","","","How to prevent GitHub Actions from being run based on name of the branch merging into other branch","github-actions"
"77448548","1","2023-11-08 19:51:00","0","284","0","0","","","","Gitlab CI - Multi project pipeline triggering Parent Child pipelines","gitlab-ci"
"77448564","1","2023-11-08 19:54:20","1","291","2","0","","","77452968","CMake and ARM64EC with GitHub actions","github-actions"
"77448583","1","2023-11-08 19:56:53","0","71","2","0","","","77449837","Azure Pipeline Does not execute conditional logic correctly","azure-devops"
"77449013","1","2023-11-08 21:18:25","3","664","1","0","","","77512230","gitlab CI/CD seems to ignore dependency and stages","gitlab-ci"
"77449382","1","2023-11-08 22:35:41","-1","950","1","0","","","77451286","Build a pipeline in AzureDevOps for Sql Server on prem to run sql scripts","azure-devops"
"77449488","1","2023-11-08 23:01:39","0","73","1","0","","","77450262","Get list of tokenized files and deploy them","azure-devops"
"77450098","1","2023-11-09 02:26:00","0","196","1","0","","","77450398","Problem with passing env variables from GitHub Actions to Docker container","github-actions"
"77450149","1","2023-11-09 02:40:14","0","387","2","4","","","","Azure Pipelines - Prevent PR Update Trigger Upon PR Merge","azure-devops"
"77450861","1","2023-11-09 06:16:20","0","223","1","0","","","77450912","How to Add an Empty Commit on MR Merge in GitLab to Progress Jira Tickets with Trigger Words","gitlab-ci"
"77450871","1","2023-11-09 06:18:03","0","636","1","0","","","77451961","Azure DevOps: System Personal Access Token (PAT)","azure-devops"
"77450909","1","2023-11-09 06:24:27","0","310","1","0","","","77452249","How to setup a MySQL server for a GitHub Workflow and run a SQL script?","github-actions"
"77450992","1","2023-11-09 06:41:31","-1","302","2","0","","","","Deploying Fastlane and Jenkins to Server for iOS","jenkins"
"77451233","1","2023-11-09 07:29:15","0","39","0","6","","","","Docker start container takes different time on different machines","jenkins"
"77451447","1","2023-11-09 08:09:35","0","43","1","0","","","77451567","is Auto-merging feature in Azure Devops available?","azure-devops"
"77451839","1","2023-11-09 09:12:56","-1","270","1","0","","","","SSH connection closes immediately after connection is established in Gitlab CI/CD pipeline","gitlab-ci"
"77451870","1","2023-11-09 09:18:24","-1","214","1","0","","","77457519","Azure DevOps Pipeline variables format usage","azure-devops"
"77452335","1","2023-11-09 10:24:48","0","70","0","10","","","","Separate environment variables for multiple services with same image","gitlab-ci"
"77452389","1","2023-11-09 10:33:38","0","79","0","9","","","","When changing to a branch in git, changes are detected - count is different every time","azure-devops"
"77452606","1","2023-11-09 11:02:46","0","512","1","1","","","77454164","Azure devops - Lock azure resource for users but enable it for azure devops (release, pipeline)","azure-devops"
"77453162","1","2023-11-09 12:22:44","-1","78","1","3","","","","How to use env vars declared in a GitHub Actions workflow .yml later in the file (in the same env section)?","github-actions"
"77453417","1","2023-11-09 13:02:32","0","189","1","0","","","","Hide stop button from job","gitlab-ci"
"77453564","1","2023-11-09 13:26:15","0","66","0","1","","","","Use a changeset condition with if","jenkins"
"77454074","1","2023-11-09 14:44:24","0","896","1","1","","","","zipDeploy to Azure App Service does not delete old files. Errors trying to deploy empty zip file","azure-devops"
"77454422","1","2023-11-09 15:32:01","0","189","1","1","","","77457468","Execute QTest API from Azure Pipeline and update the report back to ADO","azure-devops"
"77454424","1","2023-11-09 15:32:25","0","307","0","1","","","","An error occurred trying to start process '/usr/bin/bash' No such file or directory","github-actions"
"77454588","1","2023-11-09 15:54:02","0","111","1","0","","","77455249","Jenkins slackSend pretty url not working as expected","jenkins"
"77454680","1","2023-11-09 16:05:15","0","236","1","0","","","","setting up oidc authentication with gitlab runner to deploy docker images to ECR","gitlab-ci"
"77454989","1","2023-11-09 16:49:14","0","714","1","0","","","","Multiple sections in ""extends"" these days (Gitlab)","gitlab-ci"
"77454990","1","2023-11-09 16:49:15","0","92","0","0","","","","dotnet build/publish library project adds all dependencies","github-actions"
"77455211","1","2023-11-09 17:23:29","0","914","1","2","","","77458084","Azure AD App Registration fail to create Service Principals when creating using another Service Principal via az cli","azure-devops"
"77455630","1","2023-11-09 18:38:55","0","34","0","1","","","","How can two YAML files use common settings, configuration, build steps or jobs?","github-actions"
"77455685","1","2023-11-09 18:50:33","0","228","0","6","","","","docker compose in jenkins container","jenkins"
"77456008","1","2023-11-09 19:55:14","0","116","1","2","","","","Get notified if a downstream workflow fails","github-actions"
"77456301","1","2023-11-09 20:58:08","0","328","2","1","","","77458074","Need to understand the difference between stageDependencies and dependencies in Azure Devops Pipelines","azure-devops"
"77456618","1","2023-11-09 22:08:01","0","48","0","1","","","","CCACHE_LOGFILE not written in Github workflow","github-actions"
"77456851","1","2023-11-09 23:08:47","-1","796","1","4","","","77462523","How to configure super linter on GitHub for all branches","github-actions"
"77457035","1","2023-11-10 00:08:25","-1","831","1","0","","","77457463","Installing .net 8 rc2 on ubuntu 22.02","azure-devops"
"77458043","1","2023-11-10 06:20:44","0","102","0","2","","","","percy not running in githubActions","github-actions"
"77458588","1","2023-11-10 08:27:08","1","419","2","0","","","77459549","how to use AWS SAM on NodeJs Lambda by Gitlab-ci?","gitlab-ci"
"77458644","1","2023-11-10 08:37:48","0","316","1","5","","","77489211","Jenkins Pipeline: java.io.NotSerializableException with XmlUtil.serialize","jenkins"
"77458656","1","2023-11-10 08:40:07","0","143","0","3","","","","Giltab CI and images platform","gitlab-ci"
"77458668","1","2023-11-10 08:42:07","0","37","1","0","","","","Jenkins timer filter","jenkins"
"77458849","1","2023-11-10 09:11:32","3","24352","2","0","","","77458986","Error The Angular CLI requires a minimum Node.js version of v18.13 in Azure Pipelines","azure-devops"
"77458946","1","2023-11-10 09:28:58","0","585","0","0","","","","GitHub actions conditional approval gates","github-actions"
"77459034","1","2023-11-10 09:44:21","0","70","0","1","","","","Need to create agents on two Jenkins Controllers where it share same HOME space","jenkins"
"77459040","1","2023-11-10 09:45:18","0","22","0","1","","","","How do I poll a child branch on Git using Poll SCM on Jenkins? I can't use webhook due to restrictions","jenkins"
"77459357","1","2023-11-10 10:39:21","0","216","2","0","","","","Azure Dev OPs Pipeline Variable is not being evaluated","azure-devops"
"77459501","1","2023-11-10 11:02:43","0","60","1","6","","","","Free-style Project. How to iterate over multiple-values parameter","jenkins"
"77459599","1","2023-11-10 11:20:16","0","1444","2","3","","","77459905","Azure DevOps - No hosted parallelism has been purchased or granted","azure-devops"
"77459661","1","2023-11-10 11:28:05","0","89","0","2","","","","Jenkins Artifactory plugin publishes only one part of multiproject repository","jenkins"
"77459866","1","2023-11-10 12:02:55","-1","230","2","0","","","","How to source terraform module from different devops project","azure-devops"
"77460209","1","2023-11-10 13:01:12","1","132","0","4","","","","LDAP groups by displayName on jenkins","jenkins"
"77460356","1","2023-11-10 13:26:51","0","52","1","0","","","77460690","ADO Can I get a parameter based on a string and a different parameter?","azure-devops"
"77460399","1","2023-11-10 13:35:00","0","85","0","2","","","","Error Deploying .NET 6 Web API with GitHub Actions and Azure CLI: ""not enough values to unpack""","github-actions"
"77460412","1","2023-11-10 13:36:59","0","63","0","0","","","","Using wildcards or something similar in pom files","jenkins"
"77460470","1","2023-11-10 13:47:05","1","436","2","8","","","77481806","Azure DevOps Run Console Application and Write Files","azure-devops"
"77460785","1","2023-11-10 14:39:09","0","27","0","0","","","","Getting error while deploying SSRS report via GITHUB desktop","jenkins"
"77461240","1","2023-11-10 15:46:35","0","57","0","0","","","","Jenkins pipeline calling multiconfig project and setting description","jenkins"
"77461366","1","2023-11-10 16:04:22","1","145","1","0","","","77479712","Remotely run Jenkins job behind Google IAP Proxy (JWT Auth)","jenkins"
